CMDLINE /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/bin/python3 byewait/src/app.py
MEM 33.933594 1551051868.8942
MEM 33.933594 1551051868.9945
MEM 33.933594 1551051869.0948
MEM 33.933594 1551051869.1951
MEM 33.933594 1551051869.2954
MEM 33.933594 1551051869.3957
MEM 33.933594 1551051869.4960
MEM 33.933594 1551051869.5963
MEM 33.933594 1551051869.6966
MEM 33.933594 1551051869.7970
MEM 33.933594 1551051869.8973
MEM 33.933594 1551051869.9975
MEM 33.933594 1551051870.0978
MEM 33.933594 1551051870.1981
MEM 33.933594 1551051870.2984
MEM 33.933594 1551051870.3987
MEM 33.933594 1551051870.4990
MEM 33.933594 1551051870.5993
MEM 33.933594 1551051870.6997
MEM 33.933594 1551051870.8000
MEM 33.933594 1551051870.9003
MEM 33.933594 1551051871.0006
MEM 33.933594 1551051871.1009
MEM 33.933594 1551051871.2013
MEM 33.933594 1551051871.3016
MEM 33.933594 1551051871.4019
MEM 33.933594 1551051871.5022
MEM 33.933594 1551051871.6025
MEM 33.933594 1551051871.7028
MEM 33.933594 1551051871.8031
MEM 33.933594 1551051871.9034
MEM 33.933594 1551051872.0037
MEM 33.933594 1551051872.1040
MEM 33.933594 1551051872.2042
MEM 33.933594 1551051872.3045
MEM 33.933594 1551051872.4048
MEM 33.933594 1551051872.5051
MEM 33.933594 1551051872.6054
MEM 33.933594 1551051872.7057
MEM 33.933594 1551051872.8061
MEM 33.933594 1551051872.9064
MEM 33.933594 1551051873.0067
MEM 33.933594 1551051873.1070
MEM 33.933594 1551051873.2073
MEM 33.933594 1551051873.3076
MEM 33.933594 1551051873.4079
MEM 33.933594 1551051873.5082
MEM 33.933594 1551051873.6085
MEM 33.933594 1551051873.7088
MEM 33.933594 1551051873.8092
MEM 33.933594 1551051873.9094
MEM 34.164062 1551051874.0097
MEM 34.164062 1551051874.1100
MEM 34.164062 1551051874.2103
MEM 34.164062 1551051874.3105
MEM 34.164062 1551051874.4109
MEM 34.164062 1551051874.5112
MEM 34.164062 1551051874.6114
MEM 34.164062 1551051874.7118
MEM 34.164062 1551051874.8121
MEM 34.164062 1551051874.9123
MEM 34.164062 1551051875.0127
MEM 34.164062 1551051875.1130
MEM 34.164062 1551051875.2133
MEM 34.164062 1551051875.3136
MEM 34.414062 1551051875.4139
MEM 34.414062 1551051875.5142
MEM 34.414062 1551051875.6145
MEM 34.414062 1551051875.7148
MEM 34.414062 1551051875.8151
MEM 34.414062 1551051875.9154
MEM 34.414062 1551051876.0157
MEM 34.414062 1551051876.1159
MEM 34.414062 1551051876.2162
MEM 34.414062 1551051876.3165
MEM 34.414062 1551051876.4168
MEM 34.414062 1551051876.5171
MEM 34.414062 1551051876.6174
MEM 34.414062 1551051876.7177
MEM 34.414062 1551051876.8180
MEM 34.414062 1551051876.9183
MEM 34.414062 1551051877.0187
MEM 34.414062 1551051877.1190
MEM 34.414062 1551051877.2192
MEM 34.414062 1551051877.3196
MEM 34.414062 1551051877.4198
MEM 34.414062 1551051877.5201
MEM 34.414062 1551051877.6204
MEM 34.414062 1551051877.7207
MEM 34.414062 1551051877.8210
MEM 34.414062 1551051877.9213
MEM 34.414062 1551051878.0216
MEM 34.414062 1551051878.1219
MEM 34.414062 1551051878.2222
MEM 34.414062 1551051878.3226
MEM 34.414062 1551051878.4228
MEM 34.414062 1551051878.5231
MEM 34.414062 1551051878.6234
MEM 34.414062 1551051878.7237
MEM 34.414062 1551051878.8240
MEM 34.414062 1551051878.9244
MEM 34.414062 1551051879.0247
MEM 34.414062 1551051879.1250
MEM 34.414062 1551051879.2253
MEM 34.414062 1551051879.3256
MEM 34.414062 1551051879.4259
MEM 34.414062 1551051879.5262
MEM 34.414062 1551051879.6265
MEM 34.414062 1551051879.7268
MEM 34.414062 1551051879.8272
MEM 34.414062 1551051879.9274
MEM 34.414062 1551051880.0277
MEM 34.414062 1551051880.1280
MEM 34.414062 1551051880.2283
MEM 34.414062 1551051880.3286
MEM 34.414062 1551051880.4288
MEM 34.414062 1551051880.5291
MEM 34.414062 1551051880.6294
MEM 34.414062 1551051880.7297
MEM 34.414062 1551051880.8300
MEM 34.414062 1551051880.9302
MEM 34.414062 1551051881.0305
MEM 34.414062 1551051881.1308
MEM 34.414062 1551051881.2312
MEM 34.414062 1551051881.3314
MEM 34.414062 1551051881.4317
MEM 34.414062 1551051881.5320
MEM 34.414062 1551051881.6323
MEM 34.414062 1551051881.7326
MEM 34.414062 1551051881.8329
MEM 34.414062 1551051881.9332
MEM 34.414062 1551051882.0335
MEM 34.414062 1551051882.1338
MEM 34.414062 1551051882.2341
MEM 34.414062 1551051882.3344
MEM 34.414062 1551051882.4347
MEM 34.414062 1551051882.5351
MEM 34.414062 1551051882.6353
MEM 34.414062 1551051882.7357
MEM 34.414062 1551051882.8360
MEM 34.414062 1551051882.9365
MEM 34.414062 1551051883.0370
MEM 34.414062 1551051883.1373
MEM 34.414062 1551051883.2377
MEM 34.414062 1551051883.3380
MEM 34.414062 1551051883.4383
MEM 34.414062 1551051883.5386
MEM 34.414062 1551051883.6389
MEM 34.414062 1551051883.7392
MEM 34.414062 1551051883.8396
MEM 34.414062 1551051883.9399
MEM 34.414062 1551051884.0401
MEM 34.414062 1551051884.1405
MEM 34.414062 1551051884.2408
MEM 34.414062 1551051884.3410
MEM 34.414062 1551051884.4414
MEM 34.414062 1551051884.5417
MEM 34.414062 1551051884.6420
MEM 34.414062 1551051884.7423
MEM 34.414062 1551051884.8426
MEM 34.414062 1551051884.9429
MEM 34.414062 1551051885.0432
MEM 34.414062 1551051885.1435
MEM 34.414062 1551051885.2439
MEM 34.414062 1551051885.3442
MEM 34.414062 1551051885.4445
MEM 34.414062 1551051885.5448
MEM 34.414062 1551051885.6451
MEM 34.414062 1551051885.7454
MEM 34.414062 1551051885.8458
MEM 34.414062 1551051885.9461
MEM 34.414062 1551051886.0464
MEM 34.414062 1551051886.1467
MEM 34.414062 1551051886.2471
MEM 34.414062 1551051886.3474
MEM 34.414062 1551051886.4477
MEM 34.414062 1551051886.5480
MEM 34.414062 1551051886.6483
MEM 34.414062 1551051886.7486
MEM 35.335938 1551051886.8489
MEM 35.335938 1551051886.9492
MEM 35.335938 1551051887.0495
MEM 35.335938 1551051887.1498
MEM 35.335938 1551051887.2501
MEM 35.335938 1551051887.3504
MEM 35.335938 1551051887.4507
MEM 35.335938 1551051887.5510
MEM 35.335938 1551051887.6513
MEM 35.335938 1551051887.7516
MEM 35.335938 1551051887.8519
MEM 35.335938 1551051887.9522
MEM 35.335938 1551051888.0525
MEM 35.335938 1551051888.1530
MEM 35.343750 1551051888.2533
MEM 35.343750 1551051888.3535
MEM 35.343750 1551051888.4538
MEM 35.343750 1551051888.5541
MEM 35.343750 1551051888.6545
MEM 35.343750 1551051888.7548
MEM 35.343750 1551051888.8550
MEM 35.343750 1551051888.9554
MEM 35.343750 1551051889.0557
MEM 35.343750 1551051889.1560
MEM 35.343750 1551051889.2563
MEM 35.343750 1551051889.3566
MEM 35.343750 1551051889.4568
MEM 35.343750 1551051889.5571
MEM 35.355469 1551051889.6574
MEM 35.355469 1551051889.7578
MEM 35.355469 1551051889.8580
MEM 35.355469 1551051889.9584
MEM 35.355469 1551051890.0587
MEM 35.355469 1551051890.1589
MEM 35.355469 1551051890.2592
MEM 35.355469 1551051890.3595
MEM 35.355469 1551051890.4599
MEM 35.355469 1551051890.5601
MEM 35.355469 1551051890.6605
MEM 35.355469 1551051890.7608
MEM 35.355469 1551051890.8611
MEM 35.355469 1551051890.9614
MEM 35.363281 1551051891.0617
MEM 35.363281 1551051891.1620
MEM 35.363281 1551051891.2623
MEM 35.363281 1551051891.3626
MEM 35.363281 1551051891.4630
MEM 35.363281 1551051891.5633
MEM 35.363281 1551051891.6635
MEM 35.363281 1551051891.7639
MEM 35.363281 1551051891.8642
MEM 35.363281 1551051891.9645
MEM 35.363281 1551051892.0648
MEM 35.363281 1551051892.1651
MEM 35.363281 1551051892.2653
MEM 35.363281 1551051892.3656
MEM 35.371094 1551051892.4659
MEM 35.371094 1551051892.5662
MEM 35.371094 1551051892.6665
MEM 35.371094 1551051892.7668
MEM 35.371094 1551051892.8671
MEM 35.371094 1551051892.9674
MEM 35.371094 1551051893.0677
MEM 35.371094 1551051893.1680
MEM 35.371094 1551051893.2684
MEM 35.371094 1551051893.3687
MEM 35.371094 1551051893.4690
MEM 35.371094 1551051893.5693
MEM 35.371094 1551051893.6695
MEM 35.371094 1551051893.7698
MEM 35.382812 1551051893.8701
MEM 35.382812 1551051893.9704
MEM 35.382812 1551051894.0708
MEM 35.382812 1551051894.1711
MEM 35.382812 1551051894.2715
MEM 35.382812 1551051894.3719
MEM 35.382812 1551051894.4721
MEM 35.382812 1551051894.5724
MEM 35.382812 1551051894.6727
MEM 35.382812 1551051894.7730
MEM 35.382812 1551051894.8733
MEM 35.382812 1551051894.9736
MEM 35.382812 1551051895.0739
MEM 35.382812 1551051895.1742
MEM 35.390625 1551051895.2745
MEM 35.390625 1551051895.3748
MEM 35.390625 1551051895.4750
MEM 35.390625 1551051895.5754
MEM 35.390625 1551051895.6757
MEM 35.390625 1551051895.7759
MEM 35.390625 1551051895.8763
MEM 35.390625 1551051895.9765
MEM 35.390625 1551051896.0768
MEM 35.390625 1551051896.1771
MEM 35.390625 1551051896.2774
MEM 35.390625 1551051896.3777
MEM 35.390625 1551051896.4780
MEM 35.390625 1551051896.5783
MEM 35.398438 1551051896.6786
MEM 35.398438 1551051896.7789
MEM 35.398438 1551051896.8792
MEM 35.398438 1551051896.9796
MEM 35.398438 1551051897.0800
MEM 35.398438 1551051897.1803
MEM 35.398438 1551051897.2806
MEM 35.398438 1551051897.3809
MEM 35.398438 1551051897.4813
MEM 35.398438 1551051897.5816
MEM 35.398438 1551051897.6819
MEM 35.398438 1551051897.7822
MEM 35.398438 1551051897.8825
MEM 35.398438 1551051897.9827
MEM 35.410156 1551051898.0831
MEM 35.410156 1551051898.1834
MEM 35.410156 1551051898.2837
MEM 35.410156 1551051898.3841
MEM 35.410156 1551051898.4845
MEM 35.410156 1551051898.5848
MEM 35.410156 1551051898.6851
MEM 35.410156 1551051898.7854
MEM 35.410156 1551051898.8857
MEM 35.410156 1551051898.9860
MEM 35.410156 1551051899.0862
MEM 35.410156 1551051899.1865
MEM 35.410156 1551051899.2868
MEM 35.410156 1551051899.3872
MEM 35.417969 1551051899.4875
MEM 35.417969 1551051899.5878
MEM 35.417969 1551051899.6881
MEM 35.417969 1551051899.7884
MEM 35.417969 1551051899.8886
MEM 35.417969 1551051899.9889
MEM 35.417969 1551051900.0893
MEM 35.417969 1551051900.1896
MEM 35.417969 1551051900.2899
MEM 35.417969 1551051900.3902
MEM 35.417969 1551051900.4905
MEM 35.417969 1551051900.5908
MEM 35.417969 1551051900.6910
MEM 35.417969 1551051900.7913
MEM 35.425781 1551051900.8917
MEM 35.425781 1551051900.9920
MEM 35.425781 1551051901.0923
MEM 35.425781 1551051901.1926
MEM 35.425781 1551051901.2929
MEM 35.425781 1551051901.3932
MEM 35.425781 1551051901.4935
MEM 35.425781 1551051901.5938
MEM 35.425781 1551051901.6941
MEM 35.425781 1551051901.7945
MEM 35.425781 1551051901.8948
MEM 35.425781 1551051901.9951
MEM 35.425781 1551051902.0953
MEM 35.425781 1551051902.1957
MEM 35.437500 1551051902.2960
MEM 35.437500 1551051902.3963
MEM 35.437500 1551051902.4966
MEM 35.437500 1551051902.5970
MEM 35.437500 1551051902.6973
MEM 35.437500 1551051902.7976
MEM 35.437500 1551051902.8979
MEM 35.437500 1551051902.9983
MEM 35.437500 1551051903.0987
MEM 35.437500 1551051903.1991
MEM 35.437500 1551051903.2993
MEM 35.437500 1551051903.3996
MEM 35.437500 1551051903.5000
MEM 35.437500 1551051903.6003
MEM 35.445312 1551051903.7006
MEM 35.445312 1551051903.8009
MEM 35.445312 1551051903.9012
MEM 35.445312 1551051904.0016
MEM 35.445312 1551051904.1019
MEM 35.445312 1551051904.2022
MEM 35.445312 1551051904.3024
MEM 35.445312 1551051904.4027
MEM 35.445312 1551051904.5030
MEM 35.445312 1551051904.6033
MEM 35.445312 1551051904.7036
MEM 35.445312 1551051904.8040
MEM 35.445312 1551051904.9043
MEM 35.445312 1551051905.0046
MEM 35.457031 1551051905.1049
MEM 35.457031 1551051905.2052
MEM 35.457031 1551051905.3055
MEM 35.457031 1551051905.4058
MEM 35.457031 1551051905.5061
MEM 35.457031 1551051905.6064
MEM 35.457031 1551051905.7067
MEM 35.457031 1551051905.8069
MEM 35.457031 1551051905.9072
MEM 35.457031 1551051906.0075
MEM 35.457031 1551051906.1078
MEM 35.457031 1551051906.2081
MEM 35.457031 1551051906.3083
MEM 35.457031 1551051906.4086
MEM 34.859375 1551051906.5090
MEM 34.859375 1551051906.6092
MEM 34.859375 1551051906.7095
MEM 34.859375 1551051906.8098
MEM 34.859375 1551051906.9102
MEM 34.859375 1551051907.0104
MEM 34.859375 1551051907.1107
MEM 34.859375 1551051907.2111
MEM 34.859375 1551051907.3113
MEM 34.859375 1551051907.4116
MEM 34.859375 1551051907.5119
MEM 34.859375 1551051907.6122
MEM 34.859375 1551051907.7125
MEM 34.859375 1551051907.8128
MEM 34.859375 1551051907.9131
MEM 34.859375 1551051908.0134
MEM 34.859375 1551051908.1137
MEM 34.859375 1551051908.2139
MEM 34.859375 1551051908.3142
MEM 34.859375 1551051908.4146
MEM 34.859375 1551051908.5149
