CMDLINE /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/bin/python3 byewait/src/app.py
MEM 34.269531 1551160763.6535
MEM 34.269531 1551160763.7538
MEM 34.269531 1551160763.8541
MEM 34.269531 1551160763.9545
MEM 34.269531 1551160764.0548
MEM 34.269531 1551160764.1551
MEM 34.269531 1551160764.2554
MEM 34.433594 1551160764.3558
MEM 34.433594 1551160764.4561
MEM 34.433594 1551160764.5564
MEM 34.433594 1551160764.6566
MEM 34.433594 1551160764.7569
MEM 34.433594 1551160764.8572
MEM 34.433594 1551160764.9575
MEM 34.515625 1551160765.0578
MEM 34.539062 1551160765.1581
MEM 34.539062 1551160765.2584
MEM 34.539062 1551160765.3588
MEM 34.539062 1551160765.4591
MEM 34.566406 1551160765.5595
MEM 34.566406 1551160765.6597
MEM 34.566406 1551160765.7601
MEM 34.566406 1551160765.8604
MEM 34.566406 1551160765.9607
MEM 34.820312 1551160766.0610
MEM 34.820312 1551160766.1613
MEM 34.820312 1551160766.2616
MEM 34.820312 1551160766.3620
MEM 34.820312 1551160766.4623
MEM 34.820312 1551160766.5627
MEM 34.949219 1551160766.6630
MEM 34.949219 1551160766.7633
MEM 34.976562 1551160766.8636
MEM 34.976562 1551160766.9639
MEM 34.976562 1551160767.0642
MEM 35.011719 1551160767.1645
MEM 35.011719 1551160767.2649
MEM 35.027344 1551160767.3651
MEM 35.027344 1551160767.4654
MEM 35.046875 1551160767.5658
MEM 35.046875 1551160767.6661
MEM 35.046875 1551160767.7664
MEM 35.046875 1551160767.8667
MEM 35.046875 1551160767.9670
MEM 35.046875 1551160768.0673
MEM 35.046875 1551160768.1676
MEM 35.300781 1551160768.2679
MEM 35.300781 1551160768.3682
MEM 35.414062 1551160768.4685
MEM 35.414062 1551160768.5688
MEM 35.414062 1551160768.6691
MEM 35.453125 1551160768.7695
MEM 35.453125 1551160768.8698
MEM 35.464844 1551160768.9701
MEM 35.472656 1551160769.0704
MEM 35.472656 1551160769.1707
MEM 35.472656 1551160769.2710
MEM 35.500000 1551160769.3713
MEM 35.500000 1551160769.4716
MEM 35.535156 1551160769.5719
MEM 35.542969 1551160769.6722
MEM 35.542969 1551160769.7725
MEM 35.542969 1551160769.8728
MEM 35.792969 1551160769.9732
MEM 35.792969 1551160770.0735
MEM 35.792969 1551160770.1738
MEM 35.792969 1551160770.2741
MEM 35.792969 1551160770.3745
MEM 35.792969 1551160770.4748
MEM 35.792969 1551160770.5751
MEM 35.792969 1551160770.6754
MEM 35.792969 1551160770.7757
MEM 35.792969 1551160770.8760
MEM 35.792969 1551160770.9763
MEM 35.792969 1551160771.0766
MEM 35.792969 1551160771.1769
MEM 36.050781 1551160771.2771
MEM 36.050781 1551160771.3774
MEM 36.074219 1551160771.4778
MEM 36.074219 1551160771.5780
MEM 36.074219 1551160771.6785
MEM 36.097656 1551160771.7788
MEM 36.097656 1551160771.8791
MEM 36.097656 1551160771.9794
MEM 36.132812 1551160772.0797
MEM 36.132812 1551160772.1800
MEM 36.132812 1551160772.2803
MEM 36.132812 1551160772.3807
MEM 36.132812 1551160772.4810
MEM 36.203125 1551160772.5813
MEM 36.210938 1551160772.6816
MEM 36.222656 1551160772.7820
MEM 36.222656 1551160772.8823
MEM 36.222656 1551160772.9826
MEM 36.253906 1551160773.0829
MEM 36.253906 1551160773.1832
MEM 36.273438 1551160773.2835
MEM 36.285156 1551160773.3838
MEM 36.285156 1551160773.4842
MEM 36.285156 1551160773.5845
MEM 36.285156 1551160773.6848
MEM 36.285156 1551160773.7851
MEM 36.285156 1551160773.8854
MEM 36.285156 1551160773.9857
MEM 36.285156 1551160774.0861
MEM 36.539062 1551160774.1863
MEM 36.539062 1551160774.2867
MEM 36.539062 1551160774.3870
MEM 36.539062 1551160774.4873
MEM 36.539062 1551160774.5877
MEM 36.539062 1551160774.6880
MEM 36.539062 1551160774.7883
MEM 36.539062 1551160774.8886
MEM 36.539062 1551160774.9889
MEM 36.539062 1551160775.0893
MEM 36.777344 1551160775.1896
MEM 36.785156 1551160775.2900
MEM 36.785156 1551160775.3903
MEM 36.792969 1551160775.4906
MEM 36.800781 1551160775.5909
MEM 36.800781 1551160775.6912
MEM 36.832031 1551160775.7915
MEM 36.832031 1551160775.8918
MEM 36.832031 1551160775.9921
MEM 36.832031 1551160776.0925
MEM 36.832031 1551160776.1928
MEM 36.832031 1551160776.2930
MEM 36.832031 1551160776.3933
MEM 36.832031 1551160776.4937
MEM 36.832031 1551160776.5940
MEM 36.832031 1551160776.6942
MEM 36.832031 1551160776.7945
MEM 37.085938 1551160776.8949
MEM 37.085938 1551160776.9952
MEM 37.085938 1551160777.0954
MEM 37.085938 1551160777.1957
MEM 37.234375 1551160777.2960
MEM 37.234375 1551160777.3963
MEM 37.269531 1551160777.4967
MEM 37.289062 1551160777.5970
MEM 37.304688 1551160777.6973
MEM 37.304688 1551160777.7976
MEM 37.316406 1551160777.8979
MEM 37.316406 1551160777.9983
MEM 37.316406 1551160778.0986
MEM 37.316406 1551160778.1989
MEM 37.316406 1551160778.2992
MEM 37.316406 1551160778.3996
MEM 37.570312 1551160778.4998
MEM 37.570312 1551160778.6002
MEM 37.570312 1551160778.7005
MEM 37.570312 1551160778.8008
MEM 37.570312 1551160778.9011
MEM 37.570312 1551160779.0014
MEM 37.570312 1551160779.1017
MEM 37.718750 1551160779.2020
MEM 37.722656 1551160779.3023
MEM 37.722656 1551160779.4026
MEM 37.722656 1551160779.5029
MEM 37.753906 1551160779.6032
MEM 37.753906 1551160779.7035
MEM 37.773438 1551160779.8038
MEM 37.773438 1551160779.9041
MEM 38.023438 1551160780.0044
MEM 38.023438 1551160780.1047
MEM 38.023438 1551160780.2050
MEM 38.023438 1551160780.3053
MEM 38.023438 1551160780.4056
MEM 38.023438 1551160780.5060
MEM 38.023438 1551160780.6063
MEM 38.023438 1551160780.7066
MEM 38.023438 1551160780.8069
MEM 38.023438 1551160780.9072
MEM 38.023438 1551160781.0075
MEM 38.023438 1551160781.1078
MEM 38.023438 1551160781.2082
MEM 38.023438 1551160781.3085
MEM 38.023438 1551160781.4088
MEM 38.023438 1551160781.5091
MEM 38.281250 1551160781.6094
MEM 38.281250 1551160781.7097
MEM 38.281250 1551160781.8100
MEM 38.281250 1551160781.9104
MEM 38.281250 1551160782.0107
MEM 38.281250 1551160782.1110
MEM 38.281250 1551160782.2113
MEM 38.281250 1551160782.3117
MEM 38.281250 1551160782.4120
MEM 38.281250 1551160782.5123
MEM 38.281250 1551160782.6126
MEM 38.281250 1551160782.7129
MEM 38.281250 1551160782.8132
MEM 38.281250 1551160782.9135
MEM 38.281250 1551160783.0138
MEM 38.281250 1551160783.1142
MEM 38.515625 1551160783.2145
MEM 38.515625 1551160783.3148
MEM 38.535156 1551160783.4151
MEM 38.554688 1551160783.5155
MEM 38.554688 1551160783.6158
MEM 38.554688 1551160783.7161
MEM 38.601562 1551160783.8165
MEM 38.609375 1551160783.9168
MEM 38.609375 1551160784.0171
MEM 38.625000 1551160784.1175
MEM 38.625000 1551160784.2178
MEM 38.625000 1551160784.3181
MEM 38.671875 1551160784.4184
MEM 38.671875 1551160784.5187
MEM 38.687500 1551160784.6190
MEM 38.687500 1551160784.7193
MEM 38.687500 1551160784.8196
MEM 38.687500 1551160784.9200
MEM 38.687500 1551160785.0203
MEM 38.687500 1551160785.1207
MEM 38.687500 1551160785.2210
MEM 38.941406 1551160785.3213
MEM 38.941406 1551160785.4216
MEM 38.941406 1551160785.5219
MEM 38.941406 1551160785.6222
MEM 38.941406 1551160785.7226
MEM 38.941406 1551160785.8229
MEM 38.941406 1551160785.9232
MEM 38.941406 1551160786.0234
MEM 38.941406 1551160786.1238
MEM 39.156250 1551160786.2242
MEM 39.167969 1551160786.3244
MEM 39.167969 1551160786.4248
MEM 39.179688 1551160786.5251
MEM 39.179688 1551160786.6254
MEM 39.179688 1551160786.7256
MEM 39.179688 1551160786.8259
MEM 39.179688 1551160786.9262
MEM 39.179688 1551160787.0266
MEM 39.179688 1551160787.1269
MEM 39.179688 1551160787.2272
MEM 39.179688 1551160787.3275
MEM 39.179688 1551160787.4279
MEM 39.179688 1551160787.5282
MEM 39.179688 1551160787.6284
MEM 39.179688 1551160787.7287
MEM 39.179688 1551160787.8290
MEM 39.179688 1551160787.9293
MEM 39.179688 1551160788.0296
MEM 39.179688 1551160788.1300
MEM 39.179688 1551160788.2303
MEM 39.179688 1551160788.3305
MEM 39.179688 1551160788.4308
MEM 39.179688 1551160788.5311
MEM 39.179688 1551160788.6314
MEM 39.179688 1551160788.7317
MEM 39.179688 1551160788.8320
MEM 39.179688 1551160788.9323
MEM 39.179688 1551160789.0326
MEM 39.179688 1551160789.1329
MEM 39.179688 1551160789.2332
MEM 39.179688 1551160789.3335
MEM 39.179688 1551160789.4339
MEM 39.179688 1551160789.5342
MEM 39.179688 1551160789.6345
MEM 39.179688 1551160789.7348
MEM 39.179688 1551160789.8352
MEM 39.179688 1551160789.9355
MEM 39.179688 1551160790.0358
MEM 39.179688 1551160790.1361
MEM 39.179688 1551160790.2364
MEM 39.179688 1551160790.3368
MEM 39.179688 1551160790.4371
MEM 39.179688 1551160790.5375
MEM 39.179688 1551160790.6378
MEM 39.179688 1551160790.7381
