CMDLINE /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/bin/python3 byewait/src/app.py
MEM 31.953125 1551052162.1013
MEM 31.953125 1551052162.2020
MEM 31.953125 1551052162.3026
MEM 31.953125 1551052162.4033
MEM 31.953125 1551052162.5040
MEM 31.953125 1551052162.6047
MEM 31.953125 1551052162.7054
MEM 31.953125 1551052162.8061
MEM 31.953125 1551052162.9067
MEM 31.953125 1551052163.0074
MEM 31.953125 1551052163.1082
MEM 31.953125 1551052163.2088
MEM 31.953125 1551052163.3094
MEM 31.953125 1551052163.4101
MEM 31.953125 1551052163.5107
MEM 31.953125 1551052163.6114
MEM 31.953125 1551052163.7121
MEM 31.953125 1551052163.8128
MEM 31.953125 1551052163.9134
MEM 31.953125 1551052164.0140
MEM 31.953125 1551052164.1147
MEM 31.953125 1551052164.2154
MEM 31.953125 1551052164.3160
MEM 31.953125 1551052164.4165
MEM 31.953125 1551052164.5171
MEM 31.953125 1551052164.6178
MEM 31.953125 1551052164.7185
MEM 31.953125 1551052164.8191
MEM 31.953125 1551052164.9198
MEM 31.953125 1551052165.0205
MEM 31.953125 1551052165.1212
MEM 31.953125 1551052165.2218
MEM 31.953125 1551052165.3225
MEM 31.953125 1551052165.4232
MEM 31.953125 1551052165.5239
MEM 31.953125 1551052165.6246
MEM 31.953125 1551052165.7252
MEM 31.953125 1551052165.8260
MEM 31.953125 1551052165.9266
MEM 31.953125 1551052166.0272
MEM 31.953125 1551052166.1278
MEM 31.953125 1551052166.2285
MEM 31.953125 1551052166.3292
MEM 31.953125 1551052166.4299
MEM 31.953125 1551052166.5306
MEM 31.953125 1551052166.6311
MEM 31.953125 1551052166.7318
MEM 31.953125 1551052166.8327
MEM 31.953125 1551052166.9334
MEM 31.953125 1551052167.0341
MEM 31.953125 1551052167.1348
MEM 31.953125 1551052167.2354
MEM 31.953125 1551052167.3361
MEM 31.953125 1551052167.4368
MEM 31.953125 1551052167.5374
MEM 31.953125 1551052167.6380
MEM 31.953125 1551052167.7386
MEM 31.953125 1551052167.8393
MEM 31.953125 1551052167.9400
MEM 31.953125 1551052168.0407
MEM 31.953125 1551052168.1414
MEM 31.953125 1551052168.2421
MEM 31.953125 1551052168.3428
MEM 31.953125 1551052168.4432
MEM 31.953125 1551052168.5436
MEM 31.953125 1551052168.6442
MEM 31.953125 1551052168.7449
MEM 31.953125 1551052168.8456
MEM 31.953125 1551052168.9462
MEM 31.953125 1551052169.0469
MEM 31.953125 1551052169.1476
MEM 31.953125 1551052169.2483
MEM 31.953125 1551052169.3490
MEM 31.953125 1551052169.4497
MEM 31.953125 1551052169.5504
MEM 31.953125 1551052169.6510
MEM 31.953125 1551052169.7517
MEM 31.953125 1551052169.8522
MEM 31.953125 1551052169.9529
MEM 31.953125 1551052170.0536
MEM 31.953125 1551052170.1543
MEM 31.953125 1551052170.2550
MEM 31.953125 1551052170.3557
MEM 31.953125 1551052170.4563
MEM 31.953125 1551052170.5566
MEM 31.953125 1551052170.6571
MEM 31.953125 1551052170.7575
MEM 31.953125 1551052170.8582
MEM 31.953125 1551052170.9589
MEM 31.953125 1551052171.0595
MEM 31.953125 1551052171.1602
MEM 31.953125 1551052171.2609
MEM 31.953125 1551052171.3615
MEM 31.953125 1551052171.4622
MEM 31.953125 1551052171.5629
MEM 31.953125 1551052171.6632
MEM 31.953125 1551052171.7636
MEM 31.953125 1551052171.8642
MEM 31.953125 1551052171.9651
MEM 31.953125 1551052172.0658
MEM 31.953125 1551052172.1665
MEM 31.953125 1551052172.2671
MEM 31.953125 1551052172.3678
MEM 31.953125 1551052172.4686
MEM 31.953125 1551052172.5693
MEM 31.953125 1551052172.6699
MEM 31.953125 1551052172.7706
MEM 31.953125 1551052172.8710
MEM 31.953125 1551052172.9713
MEM 31.953125 1551052173.0719
MEM 31.953125 1551052173.1726
MEM 31.953125 1551052173.2733
MEM 31.953125 1551052173.3740
MEM 31.953125 1551052173.4746
MEM 31.953125 1551052173.5752
MEM 31.953125 1551052173.6759
MEM 31.953125 1551052173.7766
MEM 31.953125 1551052173.8773
MEM 31.953125 1551052173.9780
MEM 31.953125 1551052174.0787
MEM 31.953125 1551052174.1793
MEM 31.953125 1551052174.2799
MEM 31.953125 1551052174.3805
MEM 31.953125 1551052174.4812
MEM 31.953125 1551052174.5818
MEM 31.953125 1551052174.6825
MEM 31.953125 1551052174.7832
MEM 31.953125 1551052174.8839
MEM 31.953125 1551052174.9846
MEM 31.953125 1551052175.0853
MEM 31.953125 1551052175.1860
MEM 31.953125 1551052175.2867
MEM 31.953125 1551052175.3870
MEM 31.953125 1551052175.4874
MEM 31.953125 1551052175.5877
MEM 31.953125 1551052175.6884
MEM 31.953125 1551052175.7890
MEM 31.953125 1551052175.8897
MEM 31.953125 1551052175.9904
MEM 31.953125 1551052176.0911
MEM 31.953125 1551052176.1917
MEM 31.953125 1551052176.2923
MEM 31.953125 1551052176.3930
MEM 31.953125 1551052176.4937
MEM 31.953125 1551052176.5944
MEM 31.953125 1551052176.6951
MEM 31.953125 1551052176.7957
MEM 31.953125 1551052176.8962
MEM 31.953125 1551052176.9969
MEM 31.953125 1551052177.0978
MEM 31.953125 1551052177.1985
MEM 31.953125 1551052177.2992
MEM 31.953125 1551052177.3997
MEM 31.953125 1551052177.5005
MEM 31.953125 1551052177.6011
MEM 31.953125 1551052177.7018
MEM 31.953125 1551052177.8025
MEM 31.953125 1551052177.9032
MEM 31.953125 1551052178.0039
MEM 31.953125 1551052178.1046
MEM 31.953125 1551052178.2053
MEM 31.953125 1551052178.3059
MEM 31.953125 1551052178.4065
MEM 31.953125 1551052178.5072
MEM 31.953125 1551052178.6079
MEM 31.953125 1551052178.7086
MEM 31.953125 1551052178.8092
MEM 31.953125 1551052178.9099
MEM 31.953125 1551052179.0106
MEM 31.953125 1551052179.1113
MEM 31.953125 1551052179.2120
MEM 31.953125 1551052179.3128
MEM 31.953125 1551052179.4136
MEM 31.953125 1551052179.5143
MEM 31.953125 1551052179.6150
MEM 31.953125 1551052179.7157
MEM 31.953125 1551052179.8164
MEM 31.953125 1551052179.9171
MEM 31.953125 1551052180.0177
MEM 31.953125 1551052180.1184
MEM 31.953125 1551052180.2190
MEM 31.953125 1551052180.3194
MEM 31.953125 1551052180.4198
MEM 31.953125 1551052180.5204
MEM 31.953125 1551052180.6210
MEM 31.953125 1551052180.7218
MEM 31.953125 1551052180.8225
MEM 31.953125 1551052180.9231
MEM 31.953125 1551052181.0238
MEM 31.953125 1551052181.1241
MEM 31.953125 1551052181.2248
MEM 31.953125 1551052181.3255
MEM 31.953125 1551052181.4262
MEM 31.953125 1551052181.5269
MEM 31.953125 1551052181.6275
MEM 31.953125 1551052181.7282
MEM 31.953125 1551052181.8288
MEM 31.953125 1551052181.9295
MEM 31.953125 1551052182.0302
MEM 31.953125 1551052182.1309
MEM 31.953125 1551052182.2318
MEM 31.953125 1551052182.3325
MEM 31.953125 1551052182.4332
MEM 31.953125 1551052182.5339
MEM 31.953125 1551052182.6345
MEM 31.953125 1551052182.7352
MEM 31.953125 1551052182.8360
MEM 31.953125 1551052182.9367
MEM 31.953125 1551052183.0373
MEM 31.953125 1551052183.1380
MEM 31.953125 1551052183.2387
MEM 31.953125 1551052183.3394
MEM 31.953125 1551052183.4401
MEM 31.953125 1551052183.5408
MEM 31.953125 1551052183.6415
MEM 31.953125 1551052183.7422
MEM 31.953125 1551052183.8428
MEM 31.953125 1551052183.9433
MEM 31.953125 1551052184.0439
MEM 31.953125 1551052184.1442
MEM 31.953125 1551052184.2449
MEM 31.953125 1551052184.3457
MEM 31.953125 1551052184.4466
MEM 31.953125 1551052184.5470
MEM 31.953125 1551052184.6475
MEM 31.953125 1551052184.7481
MEM 31.953125 1551052184.8488
MEM 31.953125 1551052184.9494
MEM 31.953125 1551052185.0501
MEM 31.953125 1551052185.1508
MEM 31.953125 1551052185.2515
MEM 31.953125 1551052185.3522
MEM 31.953125 1551052185.4529
MEM 31.953125 1551052185.5535
MEM 31.953125 1551052185.6541
MEM 31.953125 1551052185.7547
MEM 31.953125 1551052185.8555
MEM 31.953125 1551052185.9562
MEM 31.953125 1551052186.0569
MEM 31.953125 1551052186.1575
MEM 31.953125 1551052186.2583
MEM 31.953125 1551052186.3589
MEM 31.953125 1551052186.4596
MEM 31.953125 1551052186.5603
MEM 31.953125 1551052186.6609
MEM 31.953125 1551052186.7616
MEM 31.953125 1551052186.8622
MEM 31.953125 1551052186.9628
MEM 31.953125 1551052187.0635
MEM 31.953125 1551052187.1641
MEM 31.953125 1551052187.2649
MEM 31.953125 1551052187.3658
MEM 31.953125 1551052187.4665
MEM 31.953125 1551052187.5672
MEM 31.953125 1551052187.6679
MEM 31.953125 1551052187.7686
MEM 31.953125 1551052187.8693
MEM 31.953125 1551052187.9700
MEM 31.953125 1551052188.0707
MEM 31.953125 1551052188.1713
MEM 31.953125 1551052188.2720
MEM 31.953125 1551052188.3727
MEM 31.953125 1551052188.4734
MEM 31.953125 1551052188.5741
MEM 31.953125 1551052188.6748
MEM 31.953125 1551052188.7754
MEM 31.953125 1551052188.8761
MEM 31.953125 1551052188.9768
MEM 31.953125 1551052189.0775
MEM 31.953125 1551052189.1782
MEM 31.953125 1551052189.2789
MEM 31.953125 1551052189.3796
MEM 31.953125 1551052189.4803
MEM 31.953125 1551052189.5810
MEM 31.953125 1551052189.6816
MEM 31.953125 1551052189.7823
MEM 31.953125 1551052189.8830
MEM 31.953125 1551052189.9836
MEM 31.953125 1551052190.0843
MEM 31.953125 1551052190.1850
MEM 31.953125 1551052190.2857
MEM 31.953125 1551052190.3864
MEM 31.953125 1551052190.4871
MEM 31.953125 1551052190.5877
MEM 31.953125 1551052190.6885
MEM 31.953125 1551052190.7892
MEM 31.953125 1551052190.8899
MEM 31.953125 1551052190.9906
MEM 31.953125 1551052191.0912
MEM 31.953125 1551052191.1920
MEM 31.953125 1551052191.2928
MEM 31.953125 1551052191.3936
MEM 31.953125 1551052191.4942
MEM 31.953125 1551052191.5949
MEM 31.953125 1551052191.6956
MEM 31.953125 1551052191.7962
MEM 31.953125 1551052191.8969
MEM 31.953125 1551052191.9976
MEM 31.953125 1551052192.0983
MEM 31.953125 1551052192.1990
MEM 31.953125 1551052192.2996
MEM 31.953125 1551052192.4003
MEM 31.953125 1551052192.5012
MEM 31.953125 1551052192.6019
MEM 31.953125 1551052192.7026
